idProducto,idVendedor,Fecha,idSucursal,Descuento
7,71,2020-11-04 14:57:21,2,0
3,39,2022-04-14 22:11:46,1,0.3
3,38,2020-07-03 23:14:47,3,0.3
2,42,2019-03-31 15:45:31,1,0.1
1,19,2020-10-12 02:24:38,1,0
10,45,2022-07-30 17:43:23,1,0.5
1,91,2021-03-03 08:21:49,2,0.4
7,29,2019-07-04 18:10:24,2,0
8,53,2020-03-25 02:29:23,3,0.2
8,23,2020-06-15 20:14:50,3,0.4
2,52,2018-09-08 21:57:24,4,0.5
5,9,2019-04-18 01:34:30,2,0.2
9,64,2019-08-31 20:04:45,1,0.1
8,12,2022-10-31 21:13:35,1,0
5,82,2022-09-11 16:41:28,2,0.5
2,29,2018-08-23 13:45:45,1,0.1
8,38,2021-03-02 14:13:55,1,0
5,39,2020-07-23 01:25:15,2,0.3
8,65,2018-10-09 04:30:06,4,0.5
1,69,2022-11-15 01:52:54,2,0
9,10,2019-12-05 18:00:59,3,0
5,82,2018-08-02 13:33:51,3,0.1
6,94,2018-09-05 18:46:09,2,0
5,77,2022-04-15 03:16:56,2,0.2
5,60,2020-02-07 06:18:16,2,0
2,52,2019-08-15 19:49:36,1,0
5,52,2022-12-14 05:44:58,2,0.3
7,65,2018-07-18 14:02:09,4,0
8,86,2021-02-14 12:00:00,3,0
1,62,2020-12-24 00:52:33,3,0
1,89,2021-05-12 09:34:25,2,0
9,91,2022-09-15 13:06:48,4,0.5
6,97,2019-03-11 07:10:48,4,0
1,98,2019-10-17 10:57:47,2,0
2,46,2021-10-23 01:00:13,2,0
2,61,2020-01-02 12:50:03,3,0.3
5,37,2020-01-27 15:30:46,3,0.1
3,38,2018-07-18 13:30:50,3,0.1
2,96,2021-07-02 08:16:17,4,0.2
4,61,2020-08-11 19:01:55,3,0.3
4,94,2021-12-18 15:55:33,3,0.5
4,30,2019-09-16 21:08:23,1,0.2
10,69,2021-08-29 01:55:49,4,0
9,11,2021-10-03 16:29:50,3,0
10,83,2021-04-10 11:22:32,4,0.5
7,92,2020-03-25 18:55:40,2,0.2
10,52,2020-06-06 13:08:27,4,0.1
1,25,2021-10-25 16:53:22,2,0.1
5,39,2020-02-06 09:52:54,1,0.5
10,18,2020-12-23 03:55:19,3,0
3,67,2020-02-19 06:51:28,2,0.3
4,24,2019-06-09 06:39:59,2,0
9,77,2020-09-28 10:14:00,3,0.3
10,79,2019-01-04 16:50:50,1,0.2
4,36,2018-08-06 13:41:51,3,0
1,48,2022-08-24 15:45:45,2,0
10,43,2022-09-27 10:43:09,1,0
5,39,2022-05-11 12:38:52,2,0.5
4,90,2020-09-08 12:37:27,4,0
7,91,2020-03-29 08:38:05,1,0
3,80,2019-12-03 17:12:48,2,0
2,100,2020-06-20 04:40:37,4,0.2
10,59,2021-11-23 19:38:44,1,0.3
8,29,2020-04-21 05:14:30,2,0.3
2,65,2018-09-15 02:09:26,3,0.2
7,52,2021-09-14 04:23:10,3,0.1
6,38,2019-09-16 11:50:14,3,0.4
6,62,2022-02-25 15:24:00,4,0
1,38,2019-08-09 01:51:13,4,0.4
3,54,2019-02-02 15:05:54,4,0.3
7,12,2020-02-27 22:59:58,2,0.1
5,60,2021-10-03 07:00:05,4,0
2,13,2020-03-25 15:20:31,2,0.1
9,53,2021-07-05 18:12:19,3,0
1,92,2022-04-14 02:37:08,3,0.5
1,93,2018-10-21 22:23:31,1,0.4
1,22,2020-03-31 02:16:39,2,0.2
9,43,2020-02-28 07:47:52,3,0
2,42,2020-07-02 14:08:32,1,0
5,31,2019-11-05 12:37:22,2,0
7,59,2020-10-08 00:27:27,3,0.4
7,8,2022-12-19 04:57:13,4,0.4
1,47,2019-08-23 15:10:10,4,0.2
3,89,2022-10-22 19:43:58,1,0
9,96,2021-04-29 21:10:11,3,0
2,63,2021-12-18 00:25:51,1,0.4
6,5,2019-11-04 00:58:42,1,0.4
2,52,2020-01-23 12:23:41,2,0.2
1,93,2022-12-20 14:11:18,4,0.4
1,1,2022-04-04 17:55:13,4,0.5
6,42,2019-03-15 15:21:30,3,0.1
6,35,2018-08-02 21:43:56,3,0
10,8,2020-09-12 01:34:03,1,0.1
6,25,2021-04-26 02:39:40,4,0.4
7,4,2021-11-13 08:27:37,4,0.5
4,31,2019-09-23 01:38:30,3,0
6,34,2022-09-10 03:27:36,1,0
3,83,2022-09-23 10:44:23,4,0
4,72,2019-10-07 05:41:52,3,0.5
4,60,2019-06-29 03:24:43,2,0
10,28,2018-09-01 13:05:43,1,0
1,14,2020-05-25 23:13:30,1,0.1
2,11,2019-09-08 03:55:58,4,0
7,37,2020-01-07 12:09:19,1,0
6,68,2021-07-29 00:12:24,4,0
7,66,2020-03-11 12:51:45,4,0.3
3,92,2021-04-07 09:15:52,2,0
1,66,2022-12-21 03:35:19,1,0.3
8,59,2018-11-10 16:56:13,3,0.3
10,95,2019-07-06 17:04:58,1,0
4,73,2019-03-19 00:24:13,3,0
2,88,2020-06-04 04:28:09,1,0.4
7,92,2019-02-03 13:18:28,2,0.1
5,19,2019-03-31 19:28:02,4,0.3
7,9,2019-02-02 22:08:08,1,0
3,83,2021-05-19 22:37:27,1,0
7,87,2020-08-02 06:22:19,4,0
4,79,2020-11-22 13:06:00,3,0
2,40,2022-09-11 20:52:01,2,0
4,90,2018-06-29 14:33:31,3,0
4,58,2021-04-20 18:43:32,3,0.3
1,98,2021-01-21 20:40:51,4,0.1
2,58,2020-04-23 10:39:07,1,0
7,47,2018-09-12 12:43:31,1,0
3,88,2022-04-27 19:56:18,2,0
7,40,2020-01-29 15:21:33,4,0.5
10,94,2022-08-24 13:17:57,3,0.2
4,64,2020-06-28 06:14:36,4,0.2
2,70,2018-08-07 03:04:04,2,0.5
10,4,2020-09-15 06:28:34,1,0.1
4,17,2021-02-02 13:12:28,4,0
5,88,2020-07-20 01:22:58,3,0
3,77,2022-05-24 00:43:54,3,0.2
9,60,2021-11-08 02:37:28,1,0
6,83,2019-01-10 09:00:17,1,0.1
4,6,2022-09-24 04:28:25,4,0.5
9,69,2021-07-09 03:24:37,1,0.5
7,22,2020-03-08 20:51:41,3,0.5
10,63,2020-01-19 00:19:59,2,0
10,27,2022-02-02 01:03:40,2,0.2
4,87,2020-09-22 22:53:12,2,0
9,44,2019-09-27 12:01:35,3,0.3
8,99,2020-03-21 04:22:00,2,0.2
10,79,2019-02-11 04:31:57,3,0.4
1,80,2019-12-18 22:57:33,2,0
2,10,2022-10-12 20:29:12,3,0.5
7,50,2020-08-17 00:08:47,3,0
5,26,2021-01-22 17:02:12,1,0.5
7,59,2021-07-08 15:56:42,2,0.4
8,26,2021-01-14 00:06:56,2,0
3,54,2018-07-28 23:11:34,3,0.5
3,65,2019-07-29 16:36:47,3,0.1
8,11,2019-02-08 04:20:29,2,0.3
4,78,2019-02-15 17:32:03,2,0
7,84,2022-09-12 17:30:17,2,0
5,48,2022-08-31 05:06:28,1,0.2
8,19,2018-11-06 02:21:33,4,0
6,84,2022-06-24 09:49:53,3,0
9,66,2021-03-26 02:21:58,3,0.2
9,74,2022-03-08 22:10:42,1,0.4
9,27,2021-02-10 04:19:27,3,0
10,20,2022-05-01 17:52:01,1,0
3,49,2022-08-04 10:45:36,2,0.3
6,63,2018-12-23 03:43:43,2,0.3
8,20,2020-04-17 00:03:14,1,0
7,84,2021-03-27 03:08:11,1,0.1
1,16,2020-10-26 07:45:21,3,0.2
7,86,2019-09-11 17:07:35,3,0
7,51,2019-08-06 11:54:04,1,0
7,34,2019-01-16 08:22:56,1,0
6,4,2020-06-28 18:32:08,1,0.5
3,66,2019-04-02 02:18:23,1,0
7,86,2019-10-31 15:57:48,2,0.2
9,50,2018-07-03 08:18:22,4,0
6,95,2021-11-08 16:10:51,2,0.5
1,89,2020-12-16 17:40:38,3,0.2
4,13,2020-08-08 22:05:20,4,0.1
9,91,2022-12-02 15:51:39,1,0.1
8,16,2022-07-23 16:23:11,1,0.3
2,24,2022-01-29 04:04:40,1,0.3
4,80,2022-06-04 15:18:34,4,0.1
7,67,2021-11-10 06:08:40,2,0
10,90,2021-04-10 15:12:26,4,0
4,9,2018-10-20 06:30:57,4,0.3
8,80,2021-01-03 00:02:37,2,0.1
8,4,2021-02-25 13:29:00,4,0.1
4,28,2021-07-12 11:57:37,4,0.4
5,51,2020-04-18 14:57:01,1,0.5
3,56,2019-03-11 22:03:40,2,0.1
9,63,2019-06-10 02:53:08,2,0.4
1,68,2021-02-04 13:18:27,3,0.1
10,79,2020-05-10 01:16:02,3,0
9,9,2021-01-26 18:20:59,1,0.2
2,55,2022-06-18 01:11:59,2,0
6,32,2018-11-17 10:07:05,1,0
4,84,2020-08-30 18:50:23,2,0
4,93,2022-03-29 12:48:20,1,0
3,66,2022-05-13 15:45:43,4,0.5
6,78,2021-03-25 10:08:34,1,0.4
8,85,2021-06-15 19:18:01,3,0.2
10,1,2019-01-08 01:44:06,1,0
1,100,2020-12-01 10:07:33,3,0
4,61,2019-01-10 13:45:09,1,0.5
1,18,2021-05-04 20:45:57,4,0.3
3,74,2018-07-04 23:29:36,3,0
7,7,2020-03-25 18:36:41,4,0.5
5,70,2019-11-21 01:44:08,1,0
8,77,2022-01-09 08:21:31,1,0.3
4,19,2019-04-18 16:52:21,2,0.5
3,62,2019-09-10 18:08:27,4,0
5,96,2022-04-18 05:42:18,1,0.3
3,39,2019-07-06 02:32:47,3,0.4
1,9,2021-02-13 07:34:24,1,0.5
4,97,2019-05-28 10:12:59,3,0.3
6,25,2021-06-06 23:46:58,3,0
8,91,2020-10-02 09:54:51,4,0.4
8,70,2021-09-26 16:17:37,3,0.4
1,9,2022-01-26 20:54:18,4,0.2
9,14,2019-01-12 14:56:40,2,0.2
8,97,2020-12-25 16:06:19,1,0
1,52,2020-04-27 02:23:08,1,0.2
3,9,2022-11-06 12:09:52,4,0.2
5,95,2021-02-09 20:55:30,1,0
9,6,2019-06-10 07:35:37,3,0.1
3,16,2018-10-11 12:50:09,1,0
10,43,2020-01-29 07:19:05,3,0.2
7,71,2020-04-16 10:17:00,1,0.5
1,24,2018-12-26 16:44:32,2,0
7,72,2018-07-03 20:15:50,1,0.4
2,99,2020-04-20 23:59:38,2,0.1
7,35,2022-12-03 18:01:24,3,0.1
9,47,2019-10-13 00:02:29,4,0.1
2,24,2020-07-05 02:09:57,3,0.2
1,71,2020-11-11 07:35:02,4,0.4
6,74,2018-11-14 11:35:39,4,0.5
10,59,2021-07-29 02:19:35,3,0
7,72,2020-03-28 09:42:34,1,0.5
4,19,2020-01-11 18:25:45,4,0
9,40,2022-01-07 19:05:18,2,0
9,73,2019-01-30 14:56:26,1,0
1,77,2021-10-24 22:24:56,4,0.4
2,28,2022-03-09 18:50:35,4,0.1
3,23,2021-07-31 23:16:43,1,0.5
6,100,2020-07-01 02:57:57,4,0.2
4,3,2021-12-04 09:33:31,4,0.2
7,1,2020-07-24 16:57:45,4,0
10,33,2019-02-20 15:19:41,2,0.4
3,50,2020-04-17 22:39:24,4,0.5
7,5,2022-01-14 19:06:23,3,0
4,8,2020-10-15 15:32:27,4,0.1
4,9,2019-09-03 11:17:18,1,0.5
10,94,2019-02-03 19:30:21,3,0.4
7,54,2019-06-29 14:22:16,2,0.1
3,82,2020-12-04 05:33:16,3,0
5,22,2020-07-14 12:13:08,4,0.4
5,71,2021-08-20 08:56:06,2,0
1,66,2019-04-17 01:21:31,1,0.5
2,45,2020-04-05 02:34:20,3,0
7,82,2021-08-24 11:06:47,2,0.5
1,49,2019-05-15 06:29:23,2,0.2
7,74,2020-07-03 11:05:20,2,0.3
10,75,2022-12-22 11:42:11,2,0.4
2,39,2022-06-02 14:13:35,4,0.3
8,65,2020-10-26 03:26:12,4,0.4
2,69,2021-09-22 11:42:35,3,0
5,54,2019-03-23 20:25:03,4,0
1,83,2019-05-09 18:14:51,1,0.5
7,82,2020-06-22 20:34:23,1,0.2
10,64,2019-09-29 16:43:20,4,0
2,91,2021-01-12 00:17:49,1,0
5,75,2019-02-01 13:24:51,1,0.5
4,92,2018-12-19 22:40:46,1,0.2
9,7,2018-12-21 01:40:01,4,0
5,95,2019-01-27 08:44:25,4,0.4
8,90,2021-08-13 00:37:40,3,0.5
9,91,2020-11-15 19:51:04,3,0
4,100,2018-10-18 17:25:31,1,0
4,18,2020-12-27 20:53:02,3,0
1,15,2018-08-31 04:33:24,2,0.5
4,88,2018-12-16 01:12:31,4,0
4,46,2022-07-20 06:07:29,4,0.3
1,10,2020-11-20 06:39:03,1,0.5
7,17,2020-04-09 12:51:13,4,0.4
7,15,2020-07-17 17:14:39,4,0.1
2,99,2019-12-30 05:46:06,3,0.5
8,76,2020-08-18 18:49:11,1,0.5
10,89,2022-03-25 03:25:24,3,0.1
10,20,2021-04-12 11:20:31,3,0
6,10,2021-08-03 10:53:38,1,0.3
9,41,2021-09-11 19:03:07,3,0
5,71,2021-10-28 02:29:03,1,0
1,52,2018-07-05 10:10:06,4,0
9,35,2022-02-22 23:51:53,3,0.1
9,44,2018-09-15 06:43:13,2,0.4
5,83,2019-07-05 10:14:54,4,0
5,81,2018-07-24 16:12:30,2,0.3
4,17,2022-11-20 23:56:39,3,0
9,41,2019-06-04 19:29:11,3,0
7,96,2021-12-28 21:30:33,2,0.4
2,70,2022-09-12 18:37:49,4,0.3
7,49,2021-12-11 15:33:35,4,0
8,72,2018-12-01 20:46:42,4,0.4
8,27,2021-08-14 05:40:12,1,0
10,86,2018-08-12 03:01:43,1,0.1
8,11,2019-11-10 04:54:37,2,0.2
6,1,2021-03-25 14:57:45,2,0.3
4,41,2019-04-27 09:55:33,1,0
8,95,2020-06-05 01:20:43,1,0.1
3,24,2021-04-12 00:07:45,4,0.3
8,72,2020-11-05 12:46:11,3,0.2
1,53,2018-10-07 01:40:49,2,0
10,54,2022-03-05 12:27:25,2,0.4
10,18,2020-10-23 08:19:16,4,0.5
9,83,2020-01-22 08:29:45,2,0.2
8,78,2021-01-16 00:38:37,1,0.2
9,61,2020-10-24 08:50:34,2,0.2
8,46,2022-12-10 19:49:01,2,0
10,77,2018-08-06 07:08:29,1,0
3,35,2019-05-23 03:26:46,4,0.3
7,98,2020-05-05 01:25:35,4,0
2,71,2018-10-01 15:50:46,2,0.1
10,77,2018-12-02 10:56:18,1,0
1,21,2018-12-12 23:14:55,3,0.4
2,45,2021-05-17 04:59:55,4,0
7,25,2022-03-02 05:08:50,1,0.5
2,55,2018-11-29 06:40:47,1,0.3
2,91,2020-03-01 03:30:58,3,0
5,99,2022-11-30 23:34:14,4,0.5
10,9,2019-12-18 09:44:38,2,0.4
8,100,2020-02-22 15:56:45,3,0.4
1,96,2019-08-24 13:27:34,3,0
6,57,2022-06-01 00:30:35,2,0.3
6,80,2021-10-06 02:57:23,1,0.3
9,47,2020-11-04 21:56:47,2,0.4
1,69,2021-11-30 13:25:23,1,0.5
2,43,2019-10-05 12:05:05,3,0.3
10,75,2020-03-09 18:16:16,4,0
2,3,2020-04-13 00:01:30,4,0
4,88,2019-01-08 11:14:43,3,0.2
3,3,2020-08-25 00:17:27,1,0.1
1,42,2022-08-13 14:19:08,3,0
8,25,2020-04-13 12:28:03,1,0.4
2,8,2022-01-23 09:23:03,4,0
10,79,2020-08-10 07:26:06,3,0
5,63,2021-02-06 17:05:17,1,0.1
8,1,2022-01-13 11:35:35,4,0
1,99,2021-05-28 13:11:33,4,0.2
4,24,2018-08-30 03:14:49,3,0
8,87,2021-04-13 23:27:38,1,0.1
2,68,2022-06-01 07:16:02,1,0.1
6,85,2022-10-18 09:11:12,2,0.2
3,41,2019-10-14 21:31:05,4,0
1,40,2022-03-15 09:41:43,4,0.4
5,55,2019-02-17 14:04:07,2,0.2
5,26,2022-09-25 22:26:35,2,0
5,47,2020-11-24 03:29:43,4,0
8,45,2022-08-01 18:30:47,4,0
2,96,2020-07-20 09:28:25,1,0.3
4,34,2020-09-14 06:05:41,1,0.3
3,74,2018-08-28 07:34:57,3,0
2,45,2022-05-12 05:57:58,4,0.2
1,82,2021-01-04 14:38:44,1,0
5,38,2020-05-27 07:04:35,1,0.4
7,55,2022-11-30 06:02:47,4,0.2
4,82,2019-10-01 03:26:26,1,0
7,80,2020-06-28 18:04:09,2,0
7,75,2021-03-11 01:18:59,3,0.4
7,42,2020-01-14 04:32:31,4,0.3
9,11,2020-07-11 03:36:04,4,0.3
6,22,2020-06-15 17:56:38,4,0.4
4,42,2019-10-22 21:35:55,4,0
10,14,2021-07-22 04:20:17,3,0.5
8,61,2021-07-13 07:57:01,2,0.5
1,81,2022-08-06 15:11:00,4,0.3
4,59,2020-12-27 18:05:36,4,0.4
9,20,2022-10-11 16:19:12,3,0.2
4,35,2022-02-06 10:36:45,1,0.1
9,23,2021-05-29 16:48:52,3,0
7,78,2021-04-05 16:18:39,4,0
7,53,2021-11-02 20:04:13,1,0
3,37,2022-01-01 10:14:10,2,0.1
3,40,2019-07-10 14:11:56,2,0
4,71,2020-09-28 07:05:49,3,0
2,83,2021-04-06 14:08:13,4,0
1,26,2021-03-23 14:42:54,3,0.4
3,89,2021-12-26 14:15:59,2,0.3
9,18,2019-03-16 15:16:29,1,0
9,28,2020-09-04 14:38:43,4,0.3
6,9,2021-03-12 06:18:54,4,0.5
7,69,2022-05-22 15:13:20,3,0.4
2,5,2019-10-22 13:30:40,3,0.4
8,67,2019-06-17 11:18:02,3,0.5
9,32,2022-07-07 09:01:08,2,0.2
10,25,2022-07-18 20:33:58,4,0.1
8,100,2019-05-28 23:38:45,2,0.2
3,17,2019-09-26 17:10:51,3,0
3,38,2018-07-25 03:09:57,2,0
10,73,2020-01-19 06:16:37,3,0
8,78,2021-01-09 05:55:15,3,0
7,28,2021-04-11 12:43:44,3,0
8,92,2021-12-15 04:34:56,3,0
2,61,2021-12-19 08:17:13,2,0.5
1,16,2019-04-23 00:29:53,1,0.4
6,46,2022-04-30 22:11:55,1,0.2
3,34,2021-02-28 13:27:28,2,0.2
5,34,2019-02-07 06:11:15,3,0
9,89,2022-12-25 06:19:36,2,0.2
9,43,2020-08-19 11:50:24,4,0.2
10,13,2022-10-20 03:58:12,4,0.1
7,78,2020-10-11 20:39:22,2,0
5,40,2019-12-12 08:46:45,2,0.4
7,75,2020-06-15 23:29:55,2,0.2
8,47,2022-01-26 05:25:02,1,0.3
2,76,2021-06-10 20:53:02,3,0.5
5,62,2020-03-18 04:04:20,2,0.5
7,92,2019-04-05 07:40:41,2,0.4
7,25,2020-02-04 18:39:07,4,0.3
7,50,2021-01-11 10:28:13,1,0.4
7,96,2019-01-02 13:32:20,2,0.5
5,38,2019-04-01 14:09:28,4,0.1
5,42,2022-04-21 23:22:00,3,0.5
6,55,2020-06-26 09:13:40,1,0
6,6,2020-11-03 23:46:24,4,0.1
4,68,2022-09-20 00:41:28,4,0.3
5,67,2021-02-14 12:13:27,4,0.3
6,15,2020-11-29 15:57:37,4,0
3,28,2019-10-14 11:03:04,4,0
5,8,2019-12-28 10:42:34,4,0
1,100,2022-09-16 19:25:46,1,0.4
5,23,2020-08-06 15:57:17,1,0.1
2,100,2019-10-11 13:38:47,1,0.4
10,46,2018-10-15 01:52:16,1,0.5
7,48,2022-03-11 11:06:28,2,0.2
10,22,2022-04-04 12:23:36,2,0
8,68,2019-07-24 13:11:01,3,0.2
2,2,2020-01-05 23:56:42,3,0.3
8,39,2022-01-02 05:22:58,2,0.3
10,7,2022-01-05 18:42:00,3,0
3,95,2021-03-18 04:14:10,2,0.5
10,78,2020-05-20 02:08:57,4,0.1
2,9,2020-01-05 09:27:45,3,0
3,96,2018-09-16 12:23:47,3,0.4
8,75,2019-05-29 00:30:33,2,0.1
10,84,2022-05-22 22:22:54,3,0
3,34,2020-01-29 23:16:06,4,0.3
5,57,2018-08-09 16:49:54,2,0.3
7,96,2022-03-23 17:35:27,3,0.1
9,76,2022-03-25 16:05:09,3,0
8,67,2019-10-25 09:24:47,2,0.2
6,34,2019-10-27 09:19:59,2,0.2
1,20,2020-06-28 14:27:12,4,0
2,68,2019-05-11 10:08:55,3,0.5
6,95,2022-07-10 18:25:17,4,0.1
5,19,2022-12-29 10:14:13,1,0
5,61,2020-06-04 17:05:24,1,0.4
2,43,2021-07-20 15:08:16,4,0.5
2,3,2018-08-09 17:24:11,3,0
6,87,2021-05-07 16:56:32,4,0
1,65,2018-11-07 07:39:16,1,0
2,61,2019-09-29 15:04:52,3,0
4,92,2020-10-13 00:04:36,1,0.5
4,80,2018-10-17 10:25:49,2,0
8,18,2022-06-27 08:49:45,2,0.5
6,65,2019-02-03 19:51:48,3,0
8,5,2020-11-22 15:27:34,4,0.5
4,81,2019-03-29 23:12:49,1,0
10,73,2020-01-12 06:24:17,2,0
8,48,2020-04-06 16:10:47,4,0.3
1,54,2020-10-22 18:32:01,1,0.5
6,12,2020-12-09 09:41:34,4,0.2
10,41,2021-05-06 22:56:03,3,0
10,55,2019-10-29 01:31:47,1,0
4,94,2021-07-07 20:44:25,2,0.1
10,56,2018-10-24 12:52:55,4,0.4
10,60,2021-05-26 19:32:58,1,0.3
10,95,2021-07-14 06:03:28,2,0.3
3,78,2021-04-23 23:57:47,2,0
10,6,2021-12-14 12:33:42,3,0
4,20,2020-07-18 18:50:57,4,0.4
6,17,2021-06-20 20:22:40,4,0.3
6,28,2020-09-09 14:13:29,3,0
6,28,2022-02-07 23:00:13,4,0.1
6,85,2019-02-02 19:47:47,4,0.1
2,34,2021-05-05 06:45:28,2,0
6,37,2019-08-18 14:26:13,3,0.2
7,32,2022-02-21 20:46:33,3,0.5
9,74,2021-06-13 18:45:53,3,0.1
7,77,2018-10-18 19:20:23,2,0.3
9,100,2020-03-05 20:56:08,2,0.3
5,89,2020-05-02 05:53:48,4,0.5
7,78,2020-03-23 11:08:59,4,0
2,54,2022-05-20 20:50:00,2,0.3
3,65,2021-04-04 00:29:57,1,0
9,87,2020-12-06 12:56:25,2,0.3
9,57,2020-06-30 00:29:00,2,0
3,27,2018-09-02 19:51:41,2,0
5,76,2018-12-06 07:56:47,1,0
7,92,2021-03-22 19:52:13,3,0.3
3,68,2021-10-03 12:59:06,1,0.3
6,88,2020-05-03 17:15:38,4,0.5
6,58,2019-04-28 06:45:48,3,0.1
4,56,2020-04-03 08:33:03,2,0
6,29,2021-03-02 17:08:10,1,0
7,14,2019-03-12 02:11:50,2,0
6,37,2021-09-22 02:49:34,3,0.3
6,3,2021-10-07 08:59:41,3,0.4
3,41,2019-12-08 03:32:40,3,0.3
6,23,2020-03-07 20:05:21,2,0.2
9,85,2018-11-15 11:47:54,2,0.5
5,78,2019-11-02 14:05:47,2,0
3,58,2021-12-02 15:25:44,1,0.4
4,6,2021-07-06 15:02:23,4,0.3
7,68,2019-06-20 16:32:57,2,0.3
1,85,2021-01-05 12:23:44,1,0
1,16,2019-04-23 00:11:51,4,0.4
2,55,2020-08-05 14:35:22,1,0.1
1,36,2018-12-20 13:43:14,4,0
9,13,2018-09-18 09:19:08,1,0.2
1,11,2019-03-09 10:24:57,4,0.2
5,92,2018-08-15 03:42:56,1,0.1
3,32,2021-10-04 09:40:23,3,0
9,40,2018-08-02 12:28:56,2,0.5
9,47,2022-12-14 07:55:56,1,0
1,93,2022-07-24 21:36:36,4,0
10,63,2022-05-21 20:07:04,2,0.5
4,6,2022-03-18 08:54:21,3,0.3
6,87,2021-08-20 04:41:59,4,0.1
3,42,2018-07-01 18:48:25,2,0.1
4,53,2019-05-20 19:49:44,2,0.2
6,74,2019-04-24 20:45:08,2,0.4
3,56,2019-08-17 10:25:30,1,0
10,46,2020-01-28 19:04:25,2,0
9,39,2018-09-20 09:48:11,3,0.3
7,3,2022-07-29 02:56:29,2,0.2
6,58,2019-05-29 20:06:41,2,0
10,78,2021-04-05 00:33:07,2,0
10,58,2019-08-23 04:27:20,1,0
1,38,2021-01-21 08:41:25,3,0.2
6,71,2020-07-31 10:17:40,4,0.4
6,79,2020-10-07 23:34:22,1,0
1,78,2020-03-15 11:53:42,4,0
4,79,2021-10-18 09:30:58,3,0.5
5,17,2018-07-24 14:06:17,4,0.2
9,23,2020-06-15 22:59:57,1,0.3
3,19,2019-04-19 09:42:45,3,0.4
4,50,2021-08-13 04:19:19,1,0.3
6,47,2019-12-09 16:51:02,2,0.5
8,68,2019-08-11 11:45:30,4,0.1
8,81,2021-07-20 12:13:11,3,0
4,66,2021-06-11 16:16:56,1,0.4
4,29,2022-04-03 05:56:55,1,0
10,48,2021-10-11 08:08:38,1,0
2,61,2019-06-26 18:25:54,4,0
4,59,2019-12-03 06:22:38,2,0.4
7,54,2019-06-12 20:24:22,1,0.2
5,50,2021-08-08 02:20:21,4,0
4,38,2021-10-07 19:13:34,1,0.1
3,56,2020-03-05 22:03:25,2,0.1
3,4,2022-12-28 12:58:10,2,0.3
10,54,2021-05-11 09:13:20,4,0
7,46,2022-03-02 01:38:14,2,0
5,83,2021-09-13 17:23:37,1,0
10,32,2020-10-15 18:22:14,4,0.2
4,4,2020-04-12 00:03:21,2,0.5
10,18,2021-10-31 16:32:34,2,0.5
8,28,2022-02-08 22:00:23,2,0
2,55,2021-04-23 14:23:13,4,0
2,16,2021-11-20 05:00:08,4,0.3
10,57,2021-03-01 12:23:04,2,0.4
2,83,2019-12-02 22:00:47,3,0
7,70,2020-08-14 21:09:58,2,0.2
9,47,2022-09-22 14:41:32,3,0.4
1,57,2021-04-17 09:56:39,2,0.5
5,98,2021-10-25 01:36:16,1,0.4
4,5,2021-10-20 12:55:01,3,0.2
8,9,2019-05-09 09:36:33,1,0
7,78,2021-07-28 23:32:02,4,0
7,72,2020-08-25 14:44:59,4,0.2
9,10,2022-10-09 18:07:57,4,0.3
4,59,2021-03-12 02:01:45,3,0.2
10,2,2020-06-10 03:45:25,1,0
9,1,2019-09-12 13:23:27,2,0.5
1,93,2020-12-17 06:46:28,3,0.1
8,90,2022-08-17 12:51:30,2,0.4
8,20,2022-09-04 16:38:13,1,0.4
7,73,2018-09-11 12:26:20,2,0.5
7,16,2022-11-14 04:27:18,3,0
9,52,2022-07-25 18:24:55,2,0.2
7,26,2018-06-23 00:05:17,3,0.5
3,5,2019-10-29 07:42:30,3,0.5
8,13,2022-11-21 10:26:32,3,0
4,48,2019-03-23 14:12:01,3,0.2
10,81,2018-12-11 23:49:48,3,0
10,62,2019-09-16 10:14:46,3,0.1
1,20,2022-02-25 03:09:35,1,0
5,1,2022-02-27 04:05:44,1,0
3,85,2022-04-19 18:39:28,2,0
1,16,2022-02-03 02:38:16,1,0.5
3,66,2021-01-08 08:05:30,2,0.3
1,35,2022-05-27 00:27:39,3,0
6,63,2019-10-06 00:48:40,4,0
9,8,2020-09-17 12:47:08,2,0
5,2,2020-03-07 03:30:55,3,0.2
3,5,2021-08-20 21:37:33,3,0.1
9,9,2022-04-13 18:32:21,4,0.1
6,8,2020-03-13 07:15:43,3,0.3
3,63,2020-03-28 15:25:22,4,0.3
7,57,2019-03-30 18:59:04,4,0
4,45,2021-09-01 13:45:13,1,0.3
3,93,2020-03-08 18:30:08,3,0
6,45,2018-11-29 21:32:08,2,0
8,59,2022-05-27 13:49:58,2,0
3,75,2022-11-18 02:47:16,1,0.2
1,42,2021-01-22 10:47:33,3,0.4
4,78,2020-01-01 14:04:04,2,0.5
3,34,2022-11-03 03:10:22,4,0
10,13,2020-06-28 15:56:29,4,0.4
9,19,2019-04-02 03:28:36,1,0
1,66,2021-06-25 20:27:58,2,0
1,34,2022-09-09 21:33:48,3,0.5
3,23,2020-12-18 22:58:15,2,0
8,3,2018-07-15 18:10:35,4,0.2
6,64,2022-06-26 07:25:33,3,0.4
8,27,2020-12-17 22:19:15,2,0
2,100,2020-03-10 10:15:13,3,0
8,28,2021-08-24 12:16:18,3,0.4
5,90,2018-10-27 07:59:33,4,0.1
4,23,2019-03-23 10:24:34,3,0
